movie_id,title,intro,year,region,type,language,main_genre,all_genres
35211739,"岛屿上的煎熬 / Tourment sur les îles
                             / 岛屿上的折磨 / 太平洋危险人物(港)",2022-05-25(戛纳电影节) / 2022-11-09(法国) / 伯努瓦·马吉梅尔 / 塞尔希·洛佩斯 / 吕伊斯·塞拉 / 巴蒂斯特·潘托 / 迈克·兰德斯凯普 / Pahoa Mahagafanau / 法国 / 西班牙 / 德国 / 葡萄牙 / 阿尔伯特·塞拉 / 2022-05-23 00:00 / 165分钟 / 岛屿上的煎熬 / 剧情 / 惊悚 / 阿尔伯特·塞拉 Albert Serra / 法语 / 英语,2022,France,,English,2Thriller,"['Drama', '2Thriller']"
35371261,"铃芽之旅 / すずめの戸締まり
                             / 铃芽的门锁 / 铃芽户缔",2022-11-11(日本) / 2023-03-24(中国大陆) / 原菜乃华 / 松村北斗 / 深津绘里 / 染谷将太 / 伊藤沙莉 / 花濑琴音  / 花泽香菜 / 松本白鹦 / 神木隆之介 / 山根馅 / 三浦明里 / 寺川爱美 / 日本 / 新海诚 / 121分钟 / 122分钟(中国大陆) / 铃芽之旅 / 爱情 / 动画 / 奇幻 / 新海诚 Makoto Shinkai / 日语,2022,Japan,,Japanese,2Animation,"['Romance', '2Animation', 'Fantasy']"
26584673,"龙与地下城：侠盗荣耀 / Dungeons & Dragons: Honor Among Thieves
                             / 龙与地下城：盗贼荣耀(台) / 龙与地下城：盗亦有道(港)",2023-03-10(西南偏南电影节) / 2023-03-31(美国/中国大陆) / 克里斯·派恩 / 米歇尔·罗德里格兹 / 雷吉-让·佩吉 / 贾斯蒂斯·史密斯 / 索菲娅·莉莉丝 / 休·格兰特 / 克洛伊·科尔曼 / 黛茜·海德 / 布莱德利·库珀 / 凯尔·希克森 / 斯宾塞·怀尔丁 / 威尔·欧文 / 尼古拉斯·布兰 / 布莱恩·拉金 / 萨拉·阿曼科瓦 / 科林·卡内基 / 丹·普尔 / 伊恩·汉摩尔 / 保罗·巴泽利 / 肯尼斯·克拉德 / 杰森·王 / 海莉·玛丽·艾克斯 / 达伦·肯特 / 菲利普·布罗迪 / 阿皮·普拉特 / 艾德·奥斯蒙德 / 妮娅姆·麦柯马克 / 安东·辛普森-泰迪 / 特雷弗·坎斯瓦兰 / 谢默斯·奥哈拉 / 埃德加·阿布拉姆 / R·F·戴利 / 裘德·希尔 / 大卫·索博洛夫 / 大卫·斯坦博拉 / 约翰·弗朗西斯·戴利 / 索菲亚·埃莱尼 / 美国 / 加拿大 / 约翰·弗朗西斯·戴利 / 乔纳森·戈尔茨坦 / 134分钟 / 龙与地下城：侠盗荣耀 / 动作 / 奇幻 / 冒险 / 乔纳森·戈尔茨坦 Jonathan M. Goldstein / 约翰·弗朗西斯·戴利 John Francis Daley / 迈克尔·吉里奥 Michael Gilio / 克里斯·麦凯 Chris McKay / 英语,2023,USA,,English,Fantasy,"['Action', 'Fantasy', '1Adventure']"
36181577,黑麦巷 / Rye Lane,2023-01-23(圣丹斯电影节) / 2023-03-17(英国) / 戴维·荣松 / 薇薇安·奥帕拉 / 波普伊·艾伦-夸姆比 / 西蒙·曼勇达 / 穆尼亚·查瓦瓦 / 迈克尔·达帕卡 / 爱丽丝·休金 / 里维拉·吉迪恩 / 加里·比德尔 / George Taylor / 奥马里·道格拉斯 / 凯恩·艾登 / 英国 / 瑞恩·艾伦-米勒 / 82分钟 / 黑麦巷 / 剧情 / 喜剧 / 爱情 / 纳丹·布莱恩 / Tom Melia / 英语,2023,UK,,English,Comedy,"['Drama', 'Comedy', 'Romance']"
30249330,春天，老师们走了,2017(中国大陆) / 中国大陆 / 孔大山 / 16分钟 / 春天，老师们走了 / 剧情 / 短片 / 孔大山 / 汉语普通话,,Mainland China,Short,Mandarin,Drama,['Drama']
35656298,"亲密爱人
                             / In the Room of Love",郝飞环 / 黄琰 / 中国大陆 / 孔大山 / 短片 / 孔大山 Dashan Kong / 汉语普通话,,Mainland China,Short,Mandarin,,[]
10438922,"少年马力傲的烦恼

[可播放]",中国大陆 / 孔大山 / 27’47mins / 短片 / 孔大山 Dashan Kong / 汉语普通话,,Mainland China,Short,Mandarin,,[]
26339737,"长夜将尽
                             / Night Blossom
                        
[可播放]",2015-02-13 / 孙昊 / 鲁佳妮 / 中国大陆 / 孔大山 / 19分钟 / 剧情 / 爱情 / 奇幻 / 短片 / 孔大山 Dashan Kong / 汉语普通话,2015,Mainland China,Short,Mandarin,Fantasy,"['Drama', 'Romance', 'Fantasy']"
35614661,"波士顿绞杀手 / Boston Strangler
                             / 波士顿勒杀狂(台) / The Boston Strangler",2023-03-17(美国网络) / 凯拉·奈特莉 / 凯莉·库恩 / 亚历桑德罗·尼沃拉 / 大卫·达斯马齐连 / 克里斯·库珀 / 罗利·科奇瑞恩 / 摩根·斯佩克特 / 罗伯特·约翰·伯克 / 克里斯·西德贝里 / 乔·林德斯特伦 / 欧文·伯克 / 詹姆斯·西科内 / 罗布·勒维克 / 维克多·沃伦 / 玛丽·安·绍布 / 内森·里奇曼 / 查利·瑟斯顿 / 迈克·巴什 / 约翰·李·艾姆斯 / 乔什·德伦宁 / Ian Lyons / 马科·查卡 / 迈克尔·马尔韦斯蒂 / 比尔·索普 / Danielle Perry / 罗伯特·C·柯克 / 托马斯·马里亚诺 / 约翰·哈威 / 亚美利哥·普雷休蒂 / 大卫·布肯德尔 / 美国 / 马特·罗斯金 / 112分钟 / 波士顿绞杀手 / 剧情 / 历史 / 犯罪 / 惊悚 / 马特·罗斯金 Matt Ruskin / 英语,2023,USA,,English,2Thriller,"['Drama', 'History', 'Crime', '2Thriller']"
35203354,"爱情而已
                             / Nothing But You
                        
[可播放]",2023-03-27(中国大陆) / 吴磊 / 周雨彤 / 姜珮瑶 / 朱泳腾 / 章涛 / 夏浩然 / 马凡丁 / 李卿 / 马柏全 / 高铭辰 / 涂松岩 / 郭柯宇 / 柴隽哲 / 中国大陆 / 陈畅 / 45分钟 / 剧情 / 爱情 / 张英姬 Yingji Zhang / 汉语普通话,2023,Mainland China,,Mandarin,Romance,"['Drama', 'Romance']"
35501483,"长月烬明
                             / 月照千峰 / 碧城诀
                        
[可播放]",2023-04-06(中国大陆) / 罗云熙 / 白鹿 / 陈都灵 / 邓为 / 孙珍妮 / 于波 / 耿业庭 / 黄馨瑶 / 郑国霖 / 黄海冰 / 李沛恩 / 何中华 / 王一菲 / 肖顺尧 / 常铖 / 刘敏 / 张芷溪 / 陈博豪 / 汪汐潮 / 孙淇渲 / 王驾麟 / 岳跃利 / 徐美玲 / 邓靖弘 / 庞竞 / 中国大陆 / 鞠觉亮 / 50分钟 / 剧情 / 爱情 / 奇幻 / 古装 / 何妨 Fang He / 罗璇 Xuan Luo / 汉语普通话,2023,Mainland China,,Mandarin,Fantasy,"['Drama', 'Romance', 'Fantasy', 'Costume']"
35465232,"狂飙
                             / Punch Out / The Knockout
                        
[可播放]",2023-01-14(中国大陆) / 张译 / 张颂文 / 李一桐 / 张志坚 / 吴刚 / 倪大红 / 韩童生 / 李建义 / 石兆琪 / 李健 / 高叶 / 王骁 / 贾冰 / 郝平 / 苏小玎 / 林家川 / 阿如那 / 鲍大志 / 隆妮 / 令卓 / 吴羽卿 / 岳秀清 / 赵达 / 沈丹萍 / 舒耀瑄 / 宋家腾 / 王沛禄 / 曲栅栅 / 叶琪山 / 吴健 / 战菁一 / 赵龙豪 / 霍青 / 王宏 / 秦焰 / 宁晓志 / 孙岩 / 张潮 / 郑家彬 / 崔志刚 / 冯兵 / 赵梓冲 / 刘若清 / 程金铭 / 含笑 / 边原 / 罗二羊 / 魏震 / 武静丽 / 喻思维 / 黄晓航 / 杨锐 / 李尧 / 于莫凡 / 陈玺文 / 单欣童 / 孟宇 / 秦戈 / 康福震 / 唐北平 / 何铁红 / 姜浩严 / 刘彦卿 / 张博楠 / 褚灵艳 / 淘宝 / 陈岳 / 郭家豪 / 苏茂洋 / 唐本 / 李路琦 / 王志鹏 / 晁坤 / 曹阳 / 叶福生 / 许家乐 / 康爱石 / 王义钦 / 何雪晴 / 中国大陆 / 徐纪周 / 冯轩 / 陈伟雄 / 45分钟 / 剧情 / 犯罪 / 朱俊懿 Junyi Zhu / 徐纪周 Jizhou Xu / 汉语普通话,2023,Mainland China,,Mandarin,Crime,"['Drama', 'Crime']"
2357707,"名侦探柯南：迷宫的十字路口 / 名探偵コナン 迷宮の十字路
                             / 名侦探柯南：迷宫的十字路 / 名侦探柯南：剧场版第7部
                        
[可播放]",2003-04-19 / 高山南 / 堀川亮 / 山口胜平 / 山崎和佳奈 / 宫村优子 / 神谷明 / 绪方贤一 / 林原惠美 / 岩居由希子 / 高木涉 / 大谷育江 / 松井菜樱子 / 置鲇龙太郎 / 若本规夫 / 茶风林 / 井上和彦 / 汤屋敦子 / 中村大树 / 龟井三郎 / 游佐浩二 / 水内清光 / 三户耕三 / 里内信夫 / 铃木弘子 / 佐久间玲 / 一龙斋贞友 / 松本幸 / 千叶一伸 / 菅原淳一 / 铃置洋孝 / 黛博拉·玛格娜吉 / 井原啓介 / 西蒙·丹德烈亚 / 日本 / 儿玉兼嗣 / 107分钟 / 名侦探柯南：迷宫的十字路口 / 动画 / 冒险 / 悬疑 / 古内一成 Kazunari Kouchi / 日语,2003,Japan,,Japanese,2Animation,"['2Animation', '1Adventure', 'Mystery']"
2357703,"名侦探柯南：通向天国的倒计时 / 名探偵コナン 天国へのカウントダウン
                             / 名侦探柯南2001：通向天国的倒计时 / 名侦探柯南：剧场版第5部
                        
[可播放]",2001-04-21(日本) / 高山南 / 山崎和佳奈 / 神谷明 / 山口胜平 / 林原惠美 / 岩居由希子 / 高木涉 / 大谷育江 / 堀之纪 / 立木文彦 / 茶风林 / 绪方贤一 / 井上和彦 / 松井菜樱子 / 藤田淑子 / 渡部猛 / 久川绫 / 桥本晃一 / 小杉十郎太 / 中岛聪彦 / 玉川纱己子 / 千叶一伸 / 宇垣秀成 / 菅原淳一 / 一条和矢 / 小西克幸 / 井上隆之 / 百百麻子 / 永井一郎 / Alison Viktorin / 劳拉·贝莉 / 特罗伊·贝克 / 克里斯托弗·萨巴特 / 黛博拉·玛格娜吉 / 约兰达·格兰娜托 / 莫妮卡·蕾尔 / 井上孝幸 / 辛西娅·克兰兹 / 埃里克·韦尔 / 科琳·克林肯比尔 / 日本 / www.conan-movie.jp / 儿玉兼嗣 / 100 分钟 / 名侦探柯南：通向天国的倒计时 / 动画 / 动作 / 悬疑 / 惊悚 / 青山刚昌 Gôshô Aoyama / 古内一成 Kazunari Kouchi / 日语,2001,Japan,,Japanese,2Animation,"['2Animation', 'Action', 'Mystery', '2Thriller']"
2286642,"名侦探柯南：贝克街的亡灵 / 名探偵コナン ベイカー街の亡霊
                             / 名侦探柯南：剧场版第6部 / Meitantei Konan: Bekâ Sutorîto no bôrei
                        
[可播放]",2002-04-20(日本) / 2023-04-04(中国大陆) / 高山南 / 山崎和佳奈 / 神谷明 / 山口胜平 / 林原惠美 / 岩居由希子 / 高木涉 / 大谷育江 / 绪方惠美 / 高乃丽 / 爱河里花子 / 斋贺光希 / 田中秀幸 / 岛本须美 / 绪方贤一 / 茶风林 / 井上和彦 / 松井菜樱子 / 平田广明 / 藤本让 / 依田英助 / 千叶一伸 / 小林清志 / 速水奖 / 速水圭 / 宝龟克寿 / 中岛聪彦 / 长嶝高士 / 细井治 / 增谷康纪 / 百百麻子 / 村井每早 / 莲池龙三 / 津嘉山正种 / 折笠爱 / 赛尔乔·罗曼诺 / 劳拉·贝莉 / Alison Viktorin / 辛西娅·克兰兹 / 帕特丽夏·莫托拉 / 黛博拉·玛格娜吉 / Spencer Prokop / 埃里克·韦尔 / 莫妮卡·蕾尔 / 科琳·克林肯比尔 / 日本 / www.conan-movie.jp / 儿玉兼嗣 / 107分钟 / 108分钟(中国大陆) / 名侦探柯南：贝克街的亡灵 / 动画 / 冒险 / 悬疑 / 青山刚昌 Gôshô Aoyama / 野泽尚 Hisashi Nozawa / 日语,2002,Japan,,Japanese,2Animation,"['2Animation', '1Adventure', 'Mystery']"
2043546,"秒速5厘米 / 秒速5センチメートル
                             / 秒速五厘米 / 秒速5公分
                        
[可播放]",2007-03-03(日本) / 2023(中国大陆) / 水桥研二 / 近藤好美 / 花村怜美 / 尾上绫华 / 水野理纱 / 寺崎裕香 / 岩崎征实 / 内藤玲 / 下崎纮史 / 平野贵裕 / 井上优 / 鲑延未可 / 路知行 / 基拉·巴克兰 / 日本 / www.cwfilms.jp/5cm/ / 新海诚 / 63分钟 / 秒速5厘米 / 动画 / 剧情 / 爱情 / 新海诚 Makoto Shinkai / 日语,2007,Japan,,Japanese,2Animation,"['2Animation', 'Drama', 'Romance']"
20470074,"言叶之庭 / 言の葉の庭
                             / 言语之庭 / 语言之庭
                        
[可播放]",2013-05-31(日本) / 入野自由 / 花泽香菜 / 平野文 / 前田刚 / 寺崎裕香 / 星野贵纪 / 井上优 / 潘惠美 / 小松未可子 / 早志勇纪 / 水野理纱 / 下崎纮史 / 村田太志 / 田所梓 / 石岛久仁子 / 玛姬·弗莱克诺 / 日本 / www.kotonohanoniwa.jp / 新海诚 / 46分钟(日本) / 言叶之庭 / 爱情 / 动画 / 新海诚 Makoto Shinkai / 日语,2013,Japan,,Japanese,2Animation,"['Romance', '2Animation']"
35684175,"吸烟致咳 / Fumer fait tousser
                             / 鬼鼠鼠咳烟战队(港) / 抽烟很逊，会让你咳嗽(台)",2022-05-22(戛纳电影节) / 2022-11-30(法国) / 吉尔·勒卢什 / 文森特·拉科斯特 / 阿娜伊斯·德穆斯蒂埃 / 让-帕斯卡尔·扎迪 / 欧莱雅·阿玛拉 / 谭古伊·莫西尔 / 大卫·马赛 / 朱莉娅·福雷 / 奥利维尔·阿方索 / 阿兰·夏巴 / 费迪南德·卡诺德  / 玛丽·布奈尔 / 格雷瓜尔·鲁迪格 / 阿黛尔·艾克萨勒霍布洛斯 / 杰罗姆·尼尔 / 多莉亚·蒂利耶 / 布朗什·加丁 / 拉斐尔·奎纳德 / 安东尼·索尼戈 / 伯努瓦·波尔沃德 / 法国 / 昆汀·杜皮约 / 77分钟 / 吸烟致咳 / 喜剧 / 科幻 / 恐怖 / 昆汀·杜皮约 Quentin Dupieux / 法语,2022,France,,French,Sci-Fi,"['Comedy', 'Sci-Fi', '1Horror']"
35633653,"爱你活该我倒霉 / L'Innocent
                             / 无辜的人",2022-05-26(戛纳电影节) / 路易·加瑞尔 / 诺米·梅兰特 / 罗什迪·泽姆 / 阿诺克·格林布戈 / 让·雷诺 / 法国 / 路易·加瑞尔 / 100分钟 / 爱你活该我倒霉 / 剧情 / 爱情 / 犯罪 / 路易·加瑞尔 Louis Garrel / Tanguy Viel / Naïla Guiguet / 法语,2022,France,,French,Crime,"['Drama', 'Romance', 'Crime']"
3749974,"皮囊之下 / Under the Skin
                             / 皮下之慌(港) / 肌肤之侵(台)
                        
[可播放]",2013-09-03(威尼斯电影节) / 2014-03-14(英国) / 斯嘉丽·约翰逊 / 杰里米·麦克威廉姆斯 / 琳西·泰勒·麦凯 / 道基·麦康奈尔 / 凯文·麦卡林登 / 克里斯托弗·哈德克 / 安东尼娅·坎贝尔-休斯 / 保罗·布兰尼根 / 亚当·皮尔森 / 英国 / 美国 / 瑞士 / 乔纳森·格雷泽 / 107分钟 / 皮囊之下 / 科幻 / 恐怖 / 瓦尔特·坎贝尔 Walter Campbell / 米歇尔·法贝尔 Michel Faber / 乔纳森·格雷泽 Jonathan Glazer / 英语,2013,UK,,English,Sci-Fi,"['Sci-Fi', '1Horror']"
35769236,"鬼灭之刃 锻刀村篇 / 鬼滅の刃 刀鍛冶の里編
                             / 鬼灭之刃 第三季",2023-04-09(日本) / 花江夏树 / 下野纮 / 松冈祯丞 / 鬼头明里 / 宫野真守 / 花泽香菜 / 河西健吾 / 置鲇龙太郎 / 井上和彦 / 日本 / 外崎春雄 / 24分钟 / 鬼灭之刃 锻刀村篇 / 剧情 / 动画 / ufotable / 日语,2023,Japan,,Japanese,2Animation,"['Drama', '2Animation']"
35900179,"无熊之境 / خرس نیست
                             / 无熊 / 伊朗无熊无惧(港)",2022-09-09(威尼斯电影节) / 贾法·帕纳西 / 米娜·卡瓦尼 / 纳赛尔·哈什米 / 巴赫蒂雅·潘哲艾 / 伊朗 / 贾法·帕纳西 / 106分钟 / 无熊之境 / 剧情 / 贾法·帕纳西 Jafar Panahi / 波斯语,2022,,,波斯语,Drama,['Drama']
35322671,"笼中之鸟 / Inside
                             / 内部",2023-02-20(柏林电影节) / 2023-03-10(美国) / 威廉·达福 / 吉恩·伯沃依兹 / 伊丽莎·斯图克 / 安德鲁·布卢门撒尔 / 乔西亚·克鲁格 / 比利时 / 德国 / 希腊 / 瓦西里斯·卡苏皮斯 / 105分钟 / 笼中之鸟 / 剧情 / 本·霍帕金斯 Ben Hopkins / 英语,2023,USA,,English,Drama,['Drama']
35437753,"成绩单上的金敏英 / 성적표의 김민영
                             / 闺密妙诗吟(港) / Kim Min-young of the Report Card",2021-05-01(韩国) / 金珠儿 / 尹亚贞 / 孙多贤 / 韩国 / 李在恩 / 林继顺 / 李在恩 / 94分钟 / 成绩单上的金敏英 / 剧情 / 喜剧 / 李在恩 Jae-eun Lee / 林继顺 Jisun Lim / 韩语,2021,South Korea,,Korean,Comedy,"['Drama', 'Comedy']"
36156235,"重启人生 / ブラッシュアップライフ
                             / Brush Up Life / 刷新生活",2023-01-08(日本) / 安藤樱 / 夏帆 / 木南晴夏 / 松坂桃李 / 水川麻美 / 染谷将太 / 黑木华 / 笨蛋节奏 / 永尾柚乃 / 和田爱海 / 安原琉那 / 田中直树 / 志田未来 / 中岛博子 / 铃木浩介 / 野吕佳代 / 市川由衣 / 浅野忠信 / 田村健太郎 / 中田久留美 / 势登健雄 / 江口德子 / 神保悟志  / 三浦透子 / 竹森千人 / 佐佐木史帆 / 富手麻妙 / 野间口彻 / 川面千晶 / 前野朋哉 / 臼田麻美 / 塚地武雅 / 仲村亨 / 阿部翔平 / 铃木隆仁 / 山田真步 / 佐藤玲 / 绫田俊树 / 松金米子 / Nuno Uraji / 宫下雄也 / 和泉诗 / 小泽美优 / 早濑憩 / 野中梨绪那 / 矢柴俊博 / 本屋碧美 / 板垣树 / 石塚月雪 / 小吹奈合绪 / 前田织音 / 住田萌乃 / 瀧七海 / 上村结羽 / BOB / 近藤春菜 / 日本 / 水野格 / 狩山俊辅 / 45分钟 / 重启人生 / 剧情 / 喜剧 / 奇幻 / 笨蛋节奏 Bakarhythm / 日语,2023,Japan,,Japanese,Fantasy,"['Drama', 'Comedy', 'Fantasy']"
36200932,"模拟恋爱 / 우리 연애 시뮬레이션
                             / Our Dating Sim / Our Dating Simulation",2023-03-09(韩国) / 李钟爀 / 李昇奎 / 成玲 / 朴施妍 / 韩国 / 15分钟 / 模拟恋爱 / 剧情 / 爱情 / 同性 / 韩语,2023,South Korea,,Korean,1LGBTQ+,"['Drama', 'Romance', '1LGBTQ+']"
1303531,"下班后 / After Hours
                             / 八小时之外 / 业余时间",1985-09-13 / 格里芬·邓恩 / 罗姗娜·阿奎特 / 弗娜·布鲁姆 / 汤米·钟 / 琳达·费奥伦蒂诺 / 特瑞·加尔 / 约翰·赫德 / 切奇·马林 / 凯瑟琳·欧哈拉 / 迪克·米勒 / 威尔·帕顿 / 布隆森·皮诺切特 / 罗科·西斯托 / 拉里·布洛克 / 维克多·阿尔果 / Clarke Evans / Bill Elverman / 克拉伦斯·菲尔德 / Robin Johnson / 斯蒂芬·林 / 罗基茨·雷德格拉尔 / 凯瑟琳·斯科塞斯 / 查尔斯·斯科西斯 / 马丁·斯科塞斯 / 美国 / 马丁·斯科塞斯 / 97 分钟 / 下班后 / 剧情 / 喜剧 / 惊悚 / Joseph Minion / 英语,1985,USA,,English,2Thriller,"['Drama', 'Comedy', '2Thriller']"
1308070,"老井
                             / Old Well
                        
[可播放]",张艺谋 / 梁玉瑾 / 吕丽萍 / 牛星丽 / 解衍 / 郝教勇 / 穆淑兰 / 谭希和 / 李菁菁 / 丁惟敏 / 张慕芹 / 李万年 / 李金榜 / 路辉 / 程森林 / 中国大陆 / 吴天明 / 130分钟 / 剧情 / 爱情 / 郑义 Yi Zheng / 汉语普通话,,Mainland China,,Mandarin,Romance,"['Drama', 'Romance']"
27305997,"椒麻堂会
                             / A New Old Play",2021-08-13(洛迦诺国际电影节) / 易思成 / 关南 / 邱志敏 / 薛旭春 / 顾桃 / 徐刚 / 乔剑楠 / 陈佳宁 / 詹亚魁 / 邱炯炯 / 胡峤 / 中国香港 / 法国 / 邱炯炯 / 179分钟 / 剧情 / 邱炯炯 Jiongjiong Qiu / 四川乐山话,2021,Hong Kong,,四川乐山话,Drama,['Drama']
35908339,"漂流人生 / Drift
                             / 漂流人生(港)",2023-01-20(圣丹斯电影节) / 辛西娅·艾莉佛 / 阿莉雅·肖卡特 / 奥诺·斯温顿·伯恩 / 阿曼达·德鲁 / 多萝西娅·墨寇莉 / 乔纳森·罗德斯 / 詹姆斯·帕克斯顿 / 美国 / 希腊 / 法国 / 英国 / 陈哲艺 / 93分钟 / 漂流人生 / 剧情 / Susanne Farrell / Alexander Maksik / 英语 / 希腊语,2023,USA,,希腊语,Drama,['Drama']
36017999,"所有的美丽与血泪 / All the Beauty and the Bloodshed
                             / 美人与流血事件 / 美与血",2022-09-03(威尼斯电影节) /  南·戈尔丁 / 大卫·阿姆斯特朗 / 玛丽娜·贝瑞欧 / 诺厄米·波纳兹 / 哈利·库伦 / 梅根·卡普勒 / 帕特里克·拉登·基夫 / 安娜蒂娜·米什切尔 / 库基·米勒 / 莎伦·涅斯普 / 达瑞尔·平克尼 / 阿列克西斯·普勒乌斯 / 麦克·昆恩 / 维托瑞欧·斯卡帕蒂 / 麦吉·史密斯 / 大卫·沃伊纳罗维奇 / 罗伯特·苏阿瑞兹 / 大卫·沃拉斯克 / 美国 / 劳拉·珀特拉斯 / 117分钟 / 所有的美丽与血泪 / 纪录片 / 同性 / 英语,2022,USA,Documentary,English,1LGBTQ+,['1LGBTQ+']
34850591,"神人之家
                             / A Holy Family",2022-04-10(瑞士真实影展) / 2022-11-25(中国台湾) / 中国台湾 / 卢盈良 / 90分钟 / 纪录片 / 汉语普通话,2022,Taiwan,Documentary,Mandarin,,[]
35973818,"哈姆雷特综合征 / Syndrom Hamleta
                             / 哈姆雷特症候群(港) / The Hamlet Syndrome",2022-05-29(克拉科夫电影节) / 波兰 / 德国 / 埃尔威拉·涅维亚 / 皮特·罗索洛夫斯基 / 85分钟 / 哈姆雷特综合征 / 纪录片 / Elwira Niewiera Elwira Niewiera / Piotr Rosolowski Piotr Rosolowski / 乌克兰语 / 俄语,2022,Germany,Documentary,Russian,,[]
35633674,"回声 / El eco
                             / Das Echo / The Echo",2023-02-17(柏林国际电影节) / 墨西哥 / 德国 / 塔蒂亚娜·韦佐 / 102分钟 / 回声 / 纪录片 / 塔蒂亚娜·韦佐 Tatiana Huezo / 西班牙语,2023,Germany,Documentary,Spanish,,[]
